SALES_LOCATION,SKU_CODE,SKU_DESCRIPTION,CUSTOMER_CODE,ORDERNUMBER,ORDERLINENUMBER,SHIPMENTDATE,SHIPPEDQUANTITY,SHIPPEDVALUE,Invoice Number
WEL2,3838135483,Chocolate 500ml,NW,22370,4,9/27/2022,240,$460.80 ,NW2237044831
WEL2,7875868020,Chocolate 1L,NW,22370,5,9/27/2022,96,$216.00 ,NW2237044831
WEL2,4086930842,Chocolate 2L,NW,22370,6,9/27/2022,24,$83.52 ,NW2237044831
WEL2,6146308559,Banana 500ml,NW,22370,7,9/27/2022,144,$276.48 ,NW2237044831
WEL2,8383046664,Banana 1L,NW,22370,8,9/27/2022,48,$108.00 ,NW2237044831
WEL2,7215963159,Banana 2L,NW,22370,9,9/27/2022,12,$41.76 ,NW2237044831
WEL2,2523086324,Pistacchio 500ml,NW,22370,10,9/27/2022,144,$292.32 ,NW2237044831
WEL2,2504955536,Pistacchio 1L,NW,22370,11,9/27/2022,24,$65.52 ,NW2237044831
WEL2,2338792687,Pistacchio 2L,NW,22370,12,9/27/2022,12,$48.60 ,NW2237044831
WEL2,1668431427,Almond 500ml,NW,22370,13,9/27/2022,144,$292.32 ,NW2237044831
WEL2,4579074420,Almond 1L,NW,22370,14,9/27/2022,24,$65.52 ,NW2237044831
WEL2,3615667094,Almond 2L,NW,22370,15,9/27/2022,12,$48.60 ,NW2237044831
WEL2,2938388444,Hazulnut 500ml,NW,22370,16,9/27/2022,144,$292.32 ,NW2237044831
WEL2,9500349027,Hazulnut 1L,NW,22370,17,9/27/2022,24,$65.52 ,NW2237044831
WEL2,5581472778,Hazulnut 2L,NW,22370,18,9/27/2022,12,$48.60 ,NW2237044831
WEL2,8538325357,Lemon sorbet 500ml,NW,22370,19,9/27/2022,240,$405.60 ,NW2237044831
WEL2,1725615692,Lemon sorbet 1L,NW,22370,20,9/27/2022,72,$172.08 ,NW2237044831
WEL2,3204868990,Lemon sorbet 2L,NW,22370,21,9/27/2022,24,$72.96 ,NW2237044831
WEL2,7512592418,Strawberry sorbet 500ml,NW,22370,22,9/27/2022,192,$324.48 ,NW2237044831
WEL2,7807927045,Strawberry sorbet 1L,NW,22370,23,9/27/2022,72,$172.08 ,NW2237044831
WEL2,6914128351,Strawberry sorbet 2L,NW,22370,24,9/27/2022,24,$72.96 ,NW2237044831
WEL2,2473124490,Caramel pecan 120ml,NW,22370,25,9/27/2022,200,$258.00 ,NW2237044831
WEL2,8532174665,Caramel pecan 500ml,NW,22370,26,9/27/2022,96,$203.52 ,NW2237044831
WEL2,5341027352,Caramel pecan 1L,NW,22370,27,9/27/2022,24,$62.88 ,NW2237044831
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,NW,22370,28,9/27/2022,200,$258.00 ,NW2237044831
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,NW,22370,29,9/27/2022,144,$305.28 ,NW2237044831
WEL2,8038536837,Butterscotch Hokey Pokey 1L,NW,22370,30,9/27/2022,48,$125.76 ,NW2237044831
WEL2,9310654418,Cookies and cream 120ml,NW,22370,31,9/27/2022,200,$258.00 ,NW2237044831
WEL2,8780554611,Cookies and cream 500ml,NW,22370,32,9/27/2022,96,$203.52 ,NW2237044831
WEL2,7710933330,Cookie dough 120ml,NW,22370,33,9/27/2022,200,$258.00 ,NW2237044831
WEL2,1298687562,Cookie dough 500ml,NW,22370,34,9/27/2022,192,$407.04 ,NW2237044831
WEL2,7846604624,Raspberry sorbet 500ml,NW,22370,35,9/27/2022,144,$243.36 ,NW2237044831
WEL2,4413194530,Raspberry sorbet 1L,NW,22370,36,9/27/2022,72,$172.08 ,NW2237044831
WEL2,4448990873,Blueberry sorbet 500ml,NW,22370,37,9/27/2022,96,$162.24 ,NW2237044831
WEL2,7895654818,Blueberry sorbet 1L,NW,22370,38,9/27/2022,48,$114.72 ,NW2237044831
WEL2,8979136562,Coconut sorbet 500ml,NW,22370,39,9/27/2022,96,$162.24 ,NW2237044831
WEL2,9160487777,Coconut sorbet 1L,NW,22370,40,9/27/2022,48,$114.72 ,NW2237044831
WEL2,2923276094,Vanilla 500ml,PS,56750,1,9/28/2022,88,$168.96 ,PS5675044832
WEL2,1105523870,Vanilla 1L,PS,56750,2,9/28/2022,133,$299.25 ,PS5675044832
WEL2,3798011027,Vanilla 2L,PS,56750,3,9/28/2022,100,$348.00 ,PS5675044832
WEL2,3838135483,Chocolate 500ml,PS,56750,4,9/28/2022,221,$424.32 ,PS5675044832
WEL2,7875868020,Chocolate 1L,PS,56750,5,9/28/2022,88,$198.00 ,PS5675044832
WEL2,4086930842,Chocolate 2L,PS,56750,6,9/28/2022,22,$76.56 ,PS5675044832
WEL2,6146308559,Banana 500ml,PS,56750,7,9/28/2022,88,$168.96 ,PS5675044832
WEL2,8383046664,Banana 1L,PS,56750,8,9/28/2022,44,$99.00 ,PS5675044832
WEL2,7215963159,Banana 2L,PS,56750,9,9/28/2022,11,$38.28 ,PS5675044832
WEL2,2523086324,Pistacchio 500ml,PS,56750,10,9/28/2022,88,$178.64 ,PS5675044832
WEL2,2504955536,Pistacchio 1L,PS,56750,11,9/28/2022,22,$60.06 ,PS5675044832
WEL2,2338792687,Pistacchio 2L,PS,56750,12,9/28/2022,11,$44.55 ,PS5675044832
WEL2,1668431427,Almond 500ml,PS,56750,13,9/28/2022,88,$178.64 ,PS5675044832
WEL2,4579074420,Almond 1L,PS,56750,14,9/28/2022,22,$60.06 ,PS5675044832
WEL2,3615667094,Almond 2L,PS,56750,15,9/28/2022,11,$44.55 ,PS5675044832
WEL2,2938388444,Hazulnut 500ml,PS,56750,16,9/28/2022,88,$178.64 ,PS5675044832
WEL2,9500349027,Hazulnut 1L,PS,56750,17,9/28/2022,22,$60.06 ,PS5675044832
WEL2,5581472778,Hazulnut 2L,PS,56750,18,9/28/2022,11,$44.55 ,PS5675044832
WEL2,8538325357,Lemon sorbet 500ml,PS,56750,19,9/28/2022,221,$373.49 ,PS5675044832
WEL2,1725615692,Lemon sorbet 1L,PS,56750,20,9/28/2022,88,$210.32 ,PS5675044832
WEL2,3204868990,Lemon sorbet 2L,PS,56750,21,9/28/2022,22,$66.88 ,PS5675044832
WEL2,7512592418,Strawberry sorbet 500ml,PS,56750,22,9/28/2022,221,$373.49 ,PS5675044832
WEL2,7807927045,Strawberry sorbet 1L,PS,56750,23,9/28/2022,66,$157.74 ,PS5675044832
WEL2,6914128351,Strawberry sorbet 2L,PS,56750,24,9/28/2022,22,$66.88 ,PS5675044832
WEL2,2473124490,Caramel pecan 120ml,PS,56750,25,9/28/2022,184,$237.36 ,PS5675044832
WEL2,8532174665,Caramel pecan 500ml,PS,56750,26,9/28/2022,88,$186.56 ,PS5675044832
WEL2,5341027352,Caramel pecan 1L,PS,56750,27,9/28/2022,22,$57.64 ,PS5675044832
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,PS,56750,28,9/28/2022,184,$237.36 ,PS5675044832
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,PS,56750,29,9/28/2022,133,$281.96 ,PS5675044832
WEL2,8038536837,Butterscotch Hokey Pokey 1L,PS,56750,30,9/28/2022,44,$115.28 ,PS5675044832
WEL2,9310654418,Cookies and cream 120ml,PS,56750,31,9/28/2022,184,$237.36 ,PS5675044832
WEL2,8780554611,Cookies and cream 500ml,PS,56750,32,9/28/2022,88,$186.56 ,PS5675044832
WEL2,7710933330,Cookie dough 120ml,PS,56750,33,9/28/2022,184,$237.36 ,PS5675044832
WEL2,1298687562,Cookie dough 500ml,PS,56750,34,9/28/2022,177,$375.24 ,PS5675044832
WEL2,7846604624,Raspberry sorbet 500ml,PS,56750,35,9/28/2022,177,$299.13 ,PS5675044832
WEL2,4413194530,Raspberry sorbet 1L,PS,56750,36,9/28/2022,88,$210.32 ,PS5675044832
WEL2,4448990873,Blueberry sorbet 500ml,PS,56750,37,9/28/2022,88,$148.72 ,PS5675044832
WEL2,7895654818,Blueberry sorbet 1L,PS,56750,38,9/28/2022,44,$105.16 ,PS5675044832
WEL2,8979136562,Coconut sorbet 500ml,PS,56750,39,9/28/2022,88,$148.72 ,PS5675044832
WEL2,9160487777,Coconut sorbet 1L,PS,56750,40,9/28/2022,44,$105.16 ,PS5675044832
WEL2,2473124490,Caramel pecan 120ml,FS,88460,1,9/28/2022,120,$154.80 ,FS8846044832
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,FS,88460,2,9/28/2022,192,$247.68 ,FS8846044832
WEL2,9310654418,Cookies and cream 120ml,FS,88460,3,9/28/2022,120,$154.80 ,FS8846044832
WEL2,7710933330,Cookie dough 120ml,FS,88460,4,9/28/2022,120,$154.80 ,FS8846044832
WEL2,9324908946,Vanilla 120ml,FS,88460,5,9/28/2022,481,$336.70 ,FS8846044832
WEL2,2990398449,Chocolate 120ml,FS,88460,6,9/28/2022,361,$252.70 ,FS8846044832
WEL2,4901368589,Banana 120ml,FS,88460,7,9/28/2022,120,$84.00 ,FS8846044832
WEL2,6323070235,Almond 120ml,FS,88460,8,9/28/2022,120,$150.00 ,FS8846044832
WEL2,2282638198,Pistacchio 120ml,FS,88460,9,9/28/2022,120,$150.00 ,FS8846044832
WEL2,3003170994,Hazulnut 120ml,FS,88460,10,9/28/2022,120,$150.00 ,FS8846044832
WEL2,1601975155,Strawberry sorbet 120ml,FS,88460,11,9/28/2022,120,$73.20 ,FS8846044832
WEL2,3778262667,Raspberry sorbet 120ml,FS,88460,12,9/28/2022,120,$73.20 ,FS8846044832
WEL2,9443110327,Blueberry sorbet 120ml,FS,88460,13,9/28/2022,48,$29.28 ,FS8846044832
WEL2,4972643245,Lemon sorbet 120ml,FS,88460,14,9/28/2022,192,$117.12 ,FS8846044832
WEL2,8773488406,Coconut sorbet 120ml,FS,88460,15,9/28/2022,48,$29.28 ,FS8846044832
CHR1,2923276094,Vanilla 500ml,WA,59016,1,9/28/2022,106,$203.52 ,WA5901644832
CHR1,1105523870,Vanilla 1L,WA,59016,2,9/28/2022,38,$85.50 ,WA5901644832
CHR1,3838135483,Chocolate 500ml,WA,59016,3,9/28/2022,67,$128.64 ,WA5901644832
CHR1,7875868020,Chocolate 1L,WA,59016,4,9/28/2022,29,$65.25 ,WA5901644832
CHR1,6146308559,Banana 500ml,WA,59016,5,9/28/2022,38,$72.96 ,WA5901644832
CHR1,2523086324,Pistacchio 500ml,WA,59016,6,9/28/2022,38,$77.14 ,WA5901644832
CHR1,1668431427,Almond 500ml,WA,59016,7,9/28/2022,29,$58.87 ,WA5901644832
CHR1,2938388444,Hazulnut 500ml,WA,59016,8,9/28/2022,29,$58.87 ,WA5901644832
CHR1,8538325357,Lemon sorbet 500ml,WA,59016,9,9/28/2022,96,$162.24 ,WA5901644832
CHR1,1725615692,Lemon sorbet 1L,WA,59016,10,9/28/2022,24,$57.36 ,WA5901644832
CHR1,7512592418,Strawberry sorbet 500ml,WA,59016,11,9/28/2022,77,$130.13 ,WA5901644832
CHR1,7807927045,Strawberry sorbet 1L,WA,59016,12,9/28/2022,24,$57.36 ,WA5901644832
CHR1,8532174665,Caramel pecan 500ml,WA,59016,13,9/28/2022,29,$61.48 ,WA5901644832
CHR1,3243814817,Butterscotch Hokey Pokey 500ml,WA,59016,14,9/28/2022,58,$122.96 ,WA5901644832
CHR1,8780554611,Cookies and cream 500ml,WA,59016,15,9/28/2022,29,$61.48 ,WA5901644832
CHR1,1298687562,Cookie dough 500ml,WA,59016,16,9/28/2022,48,$101.76 ,WA5901644832
CHR1,7846604624,Raspberry sorbet 500ml,WA,59016,17,9/28/2022,48,$81.12 ,WA5901644832
CHR1,4448990873,Blueberry sorbet 500ml,WA,59016,18,9/28/2022,19,$32.11 ,WA5901644832
CHR1,8979136562,Coconut sorbet 500ml,WA,59016,19,9/28/2022,19,$32.11 ,WA5901644832
CHR1,6584919483,Chocolate 10L,NC,35127,1,9/29/2022,4,$42.00 ,NC3512744833
CHR1,4020955021,Pistacchio 10L,NC,35127,2,9/29/2022,2,$22.74 ,NC3512744833
CHR1,6915082529,Caramel pecan 10L,NC,35127,3,9/29/2022,2,$27.62 ,NC3512744833
CHR1,1684231247,Lemon sorbet 25L,NC,35127,4,9/29/2022,2,$49.78 ,NC3512744833
CHR1,6111690817,Vanilla 50L,NC,35127,5,9/29/2022,1,$43.35 ,NC3512744833
CHR1,6664244979,Banana 50L,NC,35127,6,9/29/2022,1,$43.35 ,NC3512744833
CHR1,9820775571,Vanilla 10L,DI,82123,1,9/29/2022,2,$21.00 ,DI8212344833
CHR1,6584919483,Chocolate 10L,DI,82123,2,9/29/2022,1,$10.50 ,DI8212344833
CHR1,1332592976,Banana 10L,DI,82123,3,9/29/2022,1,$10.50 ,DI8212344833
CHR1,8636807198,Almond 5L,DI,82123,4,9/29/2022,1,$6.58 ,DI8212344833
CHR1,9672735913,Pistacchio 5L,DI,82123,5,9/29/2022,1,$6.58 ,DI8212344833
CHR1,3927126463,Hazulnut 5L,DI,82123,6,9/29/2022,1,$6.58 ,DI8212344833
CHR1,3630781384,Caramel pecan 5L,DI,82123,7,9/29/2022,1,$6.95 ,DI8212344833
CHR1,6667180271,Butterscotch Hokey Pokey 5L,DI,82123,8,9/29/2022,1,$6.95 ,DI8212344833
CHR1,2926651089,Cookies and cream 5L,DI,82123,9,9/29/2022,1,$6.95 ,DI8212344833
CHR1,6303937038,Cookie dough 5L,DI,82123,10,9/29/2022,1,$6.95 ,DI8212344833
CHR1,8342643031,Strawberry sorbet 5L,DI,82123,11,9/29/2022,1,$6.48 ,DI8212344833
CHR1,3050041358,Raspberry sorbet 5L,DI,82123,12,9/29/2022,1,$6.48 ,DI8212344833
CHR1,7541646116,Blueberry sorbet 5L,DI,82123,13,9/29/2022,1,$6.48 ,DI8212344833
CHR1,1087080636,Lemon sorbet 5L,DI,82123,14,9/29/2022,1,$6.48 ,DI8212344833
CHR1,3328177961,Coconut sorbet 5L,DI,82123,15,9/29/2022,1,$6.48 ,DI8212344833
WEL2,2923276094,Vanilla 500ml,SV,74238,1,9/29/2022,96,$184.32 ,SV7423844833
WEL2,1105523870,Vanilla 1L,SV,74238,2,9/29/2022,38,$85.50 ,SV7423844833
WEL2,3838135483,Chocolate 500ml,SV,74238,3,9/29/2022,87,$167.04 ,SV7423844833
WEL2,7875868020,Chocolate 1L,SV,74238,4,9/29/2022,24,$54.00 ,SV7423844833
WEL2,6146308559,Banana 500ml,SV,74238,5,9/29/2022,29,$55.68 ,SV7423844833
WEL2,8383046664,Banana 1L,SV,74238,6,9/29/2022,10,$22.50 ,SV7423844833
WEL2,2523086324,Pistacchio 500ml,SV,74238,7,9/29/2022,29,$58.87 ,SV7423844833
WEL2,2504955536,Pistacchio 1L,SV,74238,8,9/29/2022,5,$13.65 ,SV7423844833
WEL2,1668431427,Almond 500ml,SV,74238,9,9/29/2022,29,$58.87 ,SV7423844833
WEL2,4579074420,Almond 1L,SV,74238,10,9/29/2022,5,$13.65 ,SV7423844833
WEL2,2938388444,Hazulnut 500ml,SV,74238,11,9/29/2022,29,$58.87 ,SV7423844833
WEL2,9500349027,Hazulnut 1L,SV,74238,12,9/29/2022,5,$13.65 ,SV7423844833
WEL2,8538325357,Lemon sorbet 500ml,SV,74238,13,9/29/2022,96,$162.24 ,SV7423844833
WEL2,1725615692,Lemon sorbet 1L,SV,74238,14,9/29/2022,24,$57.36 ,SV7423844833
WEL2,7512592418,Strawberry sorbet 500ml,SV,74238,15,9/29/2022,48,$81.12 ,SV7423844833
WEL2,7807927045,Strawberry sorbet 1L,SV,74238,16,9/29/2022,14,$33.46 ,SV7423844833
WEL2,2473124490,Caramel pecan 120ml,SV,74238,17,9/29/2022,40,$51.60 ,SV7423844833
WEL2,8532174665,Caramel pecan 500ml,SV,74238,18,9/29/2022,19,$40.28 ,SV7423844833
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,SV,74238,19,9/29/2022,40,$51.60 ,SV7423844833
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,SV,74238,20,9/29/2022,48,$101.76 ,SV7423844833
WEL2,9310654418,Cookies and cream 120ml,SV,74238,21,9/29/2022,40,$51.60 ,SV7423844833
WEL2,8780554611,Cookies and cream 500ml,SV,74238,22,9/29/2022,29,$61.48 ,SV7423844833
WEL2,7710933330,Cookie dough 120ml,SV,74238,23,9/29/2022,40,$51.60 ,SV7423844833
WEL2,1298687562,Cookie dough 500ml,SV,74238,24,9/29/2022,48,$101.76 ,SV7423844833
WEL2,7846604624,Raspberry sorbet 500ml,SV,74238,25,9/29/2022,48,$81.12 ,SV7423844833
WEL2,4448990873,Blueberry sorbet 500ml,SV,74238,26,9/29/2022,19,$32.11 ,SV7423844833
WEL2,8979136562,Coconut sorbet 500ml,SV,74238,27,9/29/2022,19,$32.11 ,SV7423844833
CHR1,2923276094,Vanilla 500ml,CO,32516,1,9/29/2022,92,$176.64 ,CO3251644833
CHR1,1105523870,Vanilla 1L,CO,32516,2,9/29/2022,31,$69.75 ,CO3251644833
CHR1,3838135483,Chocolate 500ml,CO,32516,3,9/29/2022,62,$119.04 ,CO3251644833
CHR1,7875868020,Chocolate 1L,CO,32516,4,9/29/2022,19,$42.75 ,CO3251644833
CHR1,6146308559,Banana 500ml,CO,32516,5,9/29/2022,23,$44.16 ,CO3251644833
CHR1,2523086324,Pistacchio 500ml,CO,32516,6,9/29/2022,23,$46.69 ,CO3251644833
CHR1,1668431427,Almond 500ml,CO,32516,7,9/29/2022,15,$30.45 ,CO3251644833
CHR1,2938388444,Hazulnut 500ml,CO,32516,8,9/29/2022,15,$30.45 ,CO3251644833
CHR1,8538325357,Lemon sorbet 500ml,CO,32516,9,9/29/2022,77,$130.13 ,CO3251644833
CHR1,1725615692,Lemon sorbet 1L,CO,32516,10,9/29/2022,27,$64.53 ,CO3251644833
CHR1,7512592418,Strawberry sorbet 500ml,CO,32516,11,9/29/2022,54,$91.26 ,CO3251644833
CHR1,7807927045,Strawberry sorbet 1L,CO,32516,12,9/29/2022,19,$45.41 ,CO3251644833
CHR1,8532174665,Caramel pecan 500ml,CO,32516,13,9/29/2022,31,$65.72 ,CO3251644833
CHR1,3243814817,Butterscotch Hokey Pokey 500ml,CO,32516,14,9/29/2022,54,$114.48 ,CO3251644833
CHR1,8780554611,Cookies and cream 500ml,CO,32516,15,9/29/2022,31,$65.72 ,CO3251644833
CHR1,1298687562,Cookie dough 500ml,CO,32516,16,9/29/2022,31,$65.72 ,CO3251644833
CHR1,7846604624,Raspberry sorbet 500ml,CO,32516,17,9/29/2022,38,$64.22 ,CO3251644833
CHR1,4448990873,Blueberry sorbet 500ml,CO,32516,18,9/29/2022,15,$25.35 ,CO3251644833
CHR1,8979136562,Coconut sorbet 500ml,CO,32516,19,9/29/2022,15,$25.35 ,CO3251644833
CHR1,9820775571,Vanilla 10L,PI,99127,1,9/30/2022,2,$21.00 ,PI9912744834
CHR1,6584919483,Chocolate 10L,PI,99127,2,9/30/2022,1,$10.50 ,PI9912744834
CHR1,9789508450,Banana 5L,PI,99127,3,9/30/2022,1,$6.22 ,PI9912744834
CHR1,8636807198,Almond 5L,PI,99127,4,9/30/2022,1,$6.58 ,PI9912744834
CHR1,9672735913,Pistacchio 5L,PI,99127,5,9/30/2022,1,$6.58 ,PI9912744834
CHR1,3927126463,Hazulnut 5L,PI,99127,6,9/30/2022,1,$6.58 ,PI9912744834
CHR1,3630781384,Caramel pecan 5L,PI,99127,7,9/30/2022,1,$6.95 ,PI9912744834
CHR1,6667180271,Butterscotch Hokey Pokey 5L,PI,99127,8,9/30/2022,1,$6.95 ,PI9912744834
CHR1,2926651089,Cookies and cream 5L,PI,99127,9,9/30/2022,1,$6.95 ,PI9912744834
CHR1,6303937038,Cookie dough 5L,PI,99127,10,9/30/2022,1,$6.95 ,PI9912744834
CHR1,8342643031,Strawberry sorbet 5L,PI,99127,11,9/30/2022,1,$6.48 ,PI9912744834
CHR1,3050041358,Raspberry sorbet 5L,PI,99127,12,9/30/2022,1,$6.48 ,PI9912744834
CHR1,7541646116,Blueberry sorbet 5L,PI,99127,13,9/30/2022,1,$6.48 ,PI9912744834
CHR1,2054446608,Lemon sorbet 10L,PI,99127,14,9/30/2022,1,$10.13 ,PI9912744834
CHR1,3328177961,Coconut sorbet 5L,PI,99127,15,9/30/2022,1,$6.48 ,PI9912744834
WEL2,2923276094,Vanilla 500ml,FC,12127,1,9/30/2022,96,$184.32 ,FC1212744834
WEL2,1105523870,Vanilla 1L,FC,12127,2,9/30/2022,38,$85.50 ,FC1212744834
WEL2,3838135483,Chocolate 500ml,FC,12127,3,9/30/2022,67,$128.64 ,FC1212744834
WEL2,7875868020,Chocolate 1L,FC,12127,4,9/30/2022,24,$54.00 ,FC1212744834
WEL2,6146308559,Banana 500ml,FC,12127,5,9/30/2022,38,$72.96 ,FC1212744834
WEL2,8383046664,Banana 1L,FC,12127,6,9/30/2022,10,$22.50 ,FC1212744834
WEL2,2523086324,Pistacchio 500ml,FC,12127,7,9/30/2022,38,$77.14 ,FC1212744834
WEL2,2504955536,Pistacchio 1L,FC,12127,8,9/30/2022,5,$13.65 ,FC1212744834
WEL2,1668431427,Almond 500ml,FC,12127,9,9/30/2022,29,$58.87 ,FC1212744834
WEL2,4579074420,Almond 1L,FC,12127,10,9/30/2022,5,$13.65 ,FC1212744834
WEL2,2938388444,Hazulnut 500ml,FC,12127,11,9/30/2022,29,$58.87 ,FC1212744834
WEL2,9500349027,Hazulnut 1L,FC,12127,12,9/30/2022,5,$13.65 ,FC1212744834
WEL2,8538325357,Lemon sorbet 500ml,FC,12127,13,9/30/2022,77,$130.13 ,FC1212744834
WEL2,1725615692,Lemon sorbet 1L,FC,12127,14,9/30/2022,24,$57.36 ,FC1212744834
WEL2,7512592418,Strawberry sorbet 500ml,FC,12127,15,9/30/2022,48,$81.12 ,FC1212744834
WEL2,7807927045,Strawberry sorbet 1L,FC,12127,16,9/30/2022,14,$33.46 ,FC1212744834
WEL2,2473124490,Caramel pecan 120ml,FC,12127,17,9/30/2022,40,$51.60 ,FC1212744834
WEL2,8532174665,Caramel pecan 500ml,FC,12127,18,9/30/2022,29,$61.48 ,FC1212744834
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,FC,12127,19,9/30/2022,40,$51.60 ,FC1212744834
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,FC,12127,20,9/30/2022,77,$163.24 ,FC1212744834
WEL2,9310654418,Cookies and cream 120ml,FC,12127,21,9/30/2022,40,$51.60 ,FC1212744834
WEL2,8780554611,Cookies and cream 500ml,FC,12127,22,9/30/2022,29,$61.48 ,FC1212744834
WEL2,7710933330,Cookie dough 120ml,FC,12127,23,9/30/2022,40,$51.60 ,FC1212744834
WEL2,1298687562,Cookie dough 500ml,FC,12127,24,9/30/2022,48,$101.76 ,FC1212744834
WEL2,7846604624,Raspberry sorbet 500ml,FC,12127,25,9/30/2022,29,$49.01 ,FC1212744834
WEL2,4448990873,Blueberry sorbet 500ml,FC,12127,26,9/30/2022,19,$32.11 ,FC1212744834
WEL2,8979136562,Coconut sorbet 500ml,FC,12127,27,9/30/2022,19,$32.11 ,FC1212744834
CHR1,9820775571,Vanilla 10L,KI,62127,1,10/1/2022,2,$21.00 ,KI6212744835
CHR1,6915082529,Caramel pecan 10L,KI,62127,2,10/1/2022,2,$27.62 ,KI6212744835
CHR1,5073628659,Butterscotch Hokey Pokey 10L,KI,62127,3,10/1/2022,2,$27.62 ,KI6212744835
CHR1,6564777716,Cookies and cream 10L,KI,62127,4,10/1/2022,2,$27.62 ,KI6212744835
CHR1,9909375745,Cookie dough 10L,KI,62127,5,10/1/2022,2,$27.62 ,KI6212744835
WEL2,2923276094,Vanilla 500ml,PS,56751,1,10/4/2022,88,$168.96 ,PS5675144838
WEL2,1105523870,Vanilla 1L,PS,56751,2,10/4/2022,133,$299.25 ,PS5675144838
WEL2,3798011027,Vanilla 2L,PS,56751,3,10/4/2022,100,$348.00 ,PS5675144838
WEL2,3838135483,Chocolate 500ml,PS,56751,4,10/4/2022,221,$424.32 ,PS5675144838
WEL2,7875868020,Chocolate 1L,PS,56751,5,10/4/2022,88,$198.00 ,PS5675144838
WEL2,4086930842,Chocolate 2L,PS,56751,6,10/4/2022,22,$76.56 ,PS5675144838
WEL2,6146308559,Banana 500ml,PS,56751,7,10/4/2022,88,$168.96 ,PS5675144838
WEL2,8383046664,Banana 1L,PS,56751,8,10/4/2022,44,$99.00 ,PS5675144838
WEL2,7215963159,Banana 2L,PS,56751,9,10/4/2022,11,$38.28 ,PS5675144838
WEL2,2523086324,Pistacchio 500ml,PS,56751,10,10/4/2022,88,$178.64 ,PS5675144838
WEL2,2504955536,Pistacchio 1L,PS,56751,11,10/4/2022,22,$60.06 ,PS5675144838
WEL2,2338792687,Pistacchio 2L,PS,56751,12,10/4/2022,11,$44.55 ,PS5675144838
WEL2,1668431427,Almond 500ml,PS,56751,13,10/4/2022,88,$178.64 ,PS5675144838
WEL2,4579074420,Almond 1L,PS,56751,14,10/4/2022,22,$60.06 ,PS5675144838
WEL2,3615667094,Almond 2L,PS,56751,15,10/4/2022,11,$44.55 ,PS5675144838
WEL2,2938388444,Hazulnut 500ml,PS,56751,16,10/4/2022,88,$178.64 ,PS5675144838
WEL2,9500349027,Hazulnut 1L,PS,56751,17,10/4/2022,22,$60.06 ,PS5675144838
WEL2,5581472778,Hazulnut 2L,PS,56751,18,10/4/2022,11,$44.55 ,PS5675144838
WEL2,8538325357,Lemon sorbet 500ml,PS,56751,19,10/4/2022,221,$373.49 ,PS5675144838
WEL2,1725615692,Lemon sorbet 1L,PS,56751,20,10/4/2022,88,$210.32 ,PS5675144838
WEL2,3204868990,Lemon sorbet 2L,PS,56751,21,10/4/2022,22,$66.88 ,PS5675144838
WEL2,7512592418,Strawberry sorbet 500ml,PS,56751,22,10/4/2022,221,$373.49 ,PS5675144838
WEL2,7807927045,Strawberry sorbet 1L,PS,56751,23,10/4/2022,66,$157.74 ,PS5675144838
WEL2,6914128351,Strawberry sorbet 2L,PS,56751,24,10/4/2022,22,$66.88 ,PS5675144838
WEL2,2473124490,Caramel pecan 120ml,PS,56751,25,10/4/2022,184,$237.36 ,PS5675144838
WEL2,8532174665,Caramel pecan 500ml,PS,56751,26,10/4/2022,88,$186.56 ,PS5675144838
WEL2,5341027352,Caramel pecan 1L,PS,56751,27,10/4/2022,22,$57.64 ,PS5675144838
WEL2,5285571733,Butterscotch Hokey Pokey 120ml,PS,56751,28,10/4/2022,184,$237.36 ,PS5675144838
WEL2,3243814817,Butterscotch Hokey Pokey 500ml,PS,56751,29,10/4/2022,133,$281.96 ,PS5675144838
WEL2,8038536837,Butterscotch Hokey Pokey 1L,PS,56751,30,10/4/2022,44,$115.28 ,PS5675144838
WEL2,9310654418,Cookies and cream 120ml,PS,56751,31,10/4/2022,184,$237.36 ,PS5675144838
WEL2,8780554611,Cookies and cream 500ml,PS,56751,32,10/4/2022,88,$186.56 ,PS5675144838
WEL2,7710933330,Cookie dough 120ml,PS,56751,33,10/4/2022,184,$237.36 ,PS5675144838
WEL2,1298687562,Cookie dough 500ml,PS,56751,34,10/4/2022,177,$375.24 ,PS5675144838
WEL2,7846604624,Raspberry sorbet 500ml,PS,56751,35,10/4/2022,177,$299.13 ,PS5675144838
WEL2,4413194530,Raspberry sorbet 1L,PS,56751,36,10/4/2022,88,$210.32 ,PS5675144838
WEL2,4448990873,Blueberry sorbet 500ml,PS,56751,37,10/4/2022,88,$148.72 ,PS5675144838
WEL2,7895654818,Blueberry sorbet 1L,PS,56751,38,10/4/2022,44,$105.16 ,PS5675144838
WEL2,8979136562,Coconut sorbet 500ml,PS,56751,39,10/4/2022,88,$148.72 ,PS5675144838
